YrM,ff,infl,inflex,caputil,capgap,unr,unrgap,bond
"1998-9",5.5099999999999998,0.61027376,1.173374146,82.599999999999994,3.4575620767493973,4.5999999999999996,-1.7882352941176478,4.8099999999999996
"1998-10",5.0700000000000003,0.69429520499999997,1.212830488,82,2.857562076749403,4.5,-1.8882352941176475,4.5300000000000002
"1998-11",4.8300000000000001,0.68423590899999998,1.1856955360000001,82.299999999999997,3.1575620767494001,4.4000000000000004,-1.9882352941176471,4.8300000000000001
"1998-12",4.6799999999999997,0.80646102500000005,1.302323608,81.799999999999997,2.6575620767494001,4.4000000000000004,-1.9882352941176471,4.6500000000000004
"1999-1",4.6299999999999999,0.94920031199999999,1.349984353,81.799999999999997,2.6575620767494001,4.2999999999999998,-2.0882352941176476,4.7199999999999998
"1999-2",4.7599999999999998,0.98584516499999997,1.2790398890000001,81.799999999999997,2.6575620767494001,4.4000000000000004,-1.9882352941176471,5
"1999-3",4.8099999999999996,1.047914716,1.2066621280000001,81.900000000000006,2.7575620767494087,4.2000000000000002,-2.1882352941176473,5.2300000000000004
"1999-4",4.7400000000000002,1.382321111,1.253779226,81.599999999999994,2.4575620767493973,4.2999999999999998,-2.0882352941176476,5.1799999999999997
"1999-5",4.7400000000000002,1.2827786990000001,1.2212469399999999,81.5,2.357562076749403,4.2000000000000002,-2.1882352941176473,5.54
"1999-6",4.7599999999999998,1.3839673290000001,1.3827727620000001,81.799999999999997,2.6575620767494001,4.2999999999999998,-2.0882352941176476,5.9000000000000004
"1999-7",4.9900000000000002,1.4077920479999999,1.286630334,81.400000000000006,2.2575620767494087,4.2999999999999998,-2.0882352941176476,5.79
"1999-8",5.0700000000000003,1.447737826,1.137904824,81.599999999999994,2.4575620767493973,4.2000000000000002,-2.1882352941176473,5.9400000000000004
"1999-9",5.2199999999999998,1.860305766,1.4150099300000001,81.599999999999994,2.4575620767493973,4.2000000000000002,-2.1882352941176473,5.9199999999999999
"1999-10",5.2000000000000002,1.806191468,1.383680469,81,1.857562076749403,4.0999999999999996,-2.2882352941176478,6.1100000000000003
"1999-11",5.4199999999999999,1.8918114800000001,1.4670954220000001,81.799999999999997,2.6575620767494001,4.0999999999999996,-2.2882352941176478,6.0300000000000002
"1999-12",5.2999999999999998,2.032698044,1.429925015,81.900000000000006,2.7575620767494087,4,-2.3882352941176475,6.2800000000000002
"2000-1",5.4500000000000002,2.1373958289999999,1.4962215430000001,82.200000000000003,3.0575620767494058,4,-2.3882352941176475,6.6600000000000001
"2000-2",5.7300000000000004,2.4769030089999999,1.6447187919999999,81.900000000000006,2.7575620767494087,4.0999999999999996,-2.2882352941176478,6.5199999999999996
"2000-3",5.8499999999999996,2.8333421950000002,1.8246019529999999,81.900000000000006,2.7575620767494087,4,-2.3882352941176475,6.2599999999999998
"2000-4",6.0199999999999996,2.279161599,1.6428847129999999,81.900000000000006,2.7575620767494087,3.7999999999999998,-2.5882352941176476,5.9900000000000002
"2000-5",6.2699999999999996,2.3156961520000001,1.676080201,82.299999999999997,3.1575620767494001,4,-2.3882352941176475,6.4400000000000004
"2000-6",6.5300000000000002,2.6227092129999998,1.699048294,82.099999999999994,2.9575620767493973,4,-2.3882352941176475,6.0999999999999996
"2000-7",6.54,2.599065849,1.74089202,81.900000000000006,2.7575620767494087,4,-2.3882352941176475,6.0499999999999998
"2000-8",6.5,2.4073232830000002,1.8132270180000001,81.599999999999994,2.4575620767493973,4.0999999999999996,-2.2882352941176478,5.8300000000000001
"2000-9",6.5199999999999996,2.491182469,1.806317087,81,1.857562076749403,3.8999999999999999,-2.4882352941176475,5.7999999999999998
"2000-10",6.5099999999999998,2.468156365,1.789409864,81.099999999999994,1.9575620767493973,3.8999999999999999,-2.4882352941176475,5.7400000000000002
"2000-11",6.5099999999999998,2.5137361359999999,1.862713735,80.599999999999994,1.4575620767493973,3.8999999999999999,-2.4882352941176475,5.7199999999999998
"2000-12",6.4000000000000004,2.3956923400000001,1.7898653149999999,80.400000000000006,1.2575620767494087,3.8999999999999999,-2.4882352941176475,5.2400000000000002
"2001-1",5.9800000000000004,2.5527371599999999,1.8612201370000001,79.900000000000006,0.75756207674940867,4.2000000000000002,-2.1882352941176473,5.1600000000000001
"2001-2",5.4900000000000002,2.3720317020000001,1.864288334,79.099999999999994,-0.042437923250602694,4.2000000000000002,-2.1882352941176473,5.0999999999999996
"2001-3",5.3099999999999996,1.9495426810000001,1.759314423,78.400000000000006,-0.74243792325059133,4.2999999999999998,-2.0882352941176476,4.8899999999999997
"2001-4",4.7999999999999998,2.228371267,1.8758358449999999,77.900000000000006,-1.2424379232505913,4.4000000000000004,-1.9882352941176471,5.1399999999999997
"2001-5",4.21,2.4225817510000001,1.808906039,77.5,-1.642437923250597,4.2999999999999998,-2.0882352941176476,5.3899999999999997
"2001-6",3.9700000000000002,2.2830248260000001,1.981769498,76.799999999999997,-2.3424379232505999,4.5,-1.8882352941176475,5.2800000000000002
"2001-7",3.77,2.0130878079999999,2.0225592240000001,76.099999999999994,-3.0424379232506027,4.5999999999999996,-1.7882352941176478,5.2400000000000002
"2001-8",3.6499999999999999,2.025171925,1.965960543,75.5,-3.642437923250597,4.9000000000000004,-1.4882352941176471,4.9699999999999998
