,Date,AAPL,GOOG,MSFT
"1207-1",2009-06-04,20.530000000000001,219.91999999999999,21.829999999999998
"1208-1",2009-06-05,20.670000000000002,221.94,22.140000000000001
"1209-1",2009-06-08,20.550000000000001,219.16999999999999,22.050000000000001
"1210-1",2009-06-09,20.390000000000001,217.59,22.079999999999998
"1211-1",2009-06-10,20.039999999999999,216.08000000000001,22.550000000000001
"1212-1",2009-06-11,19.989999999999998,214.28999999999999,22.829999999999998
"1213-1",2009-06-12,19.57,212.21000000000001,23.329999999999998
"1214-1",2009-06-15,19.440000000000001,208.18000000000001,23.420000000000002
"1215-1",2009-06-16,19.48,207.78999999999999,23.449999999999999
"1216-1",2009-06-17,19.370000000000001,207.37,23.68
"1217-1",2009-06-18,19.41,206.81999999999999,23.5
"1218-1",2009-06-19,19.93,209.83000000000001,24.07
"1219-1",2009-06-22,19.620000000000001,203.47,23.280000000000001
"1220-1",2009-06-23,19.140000000000001,202.63999999999999,23.34
"1221-1",2009-06-24,19.460000000000001,204.44,23.469999999999999
"1222-1",2009-06-25,19.98,207.68000000000001,23.789999999999999
"1223-1",2009-06-26,20.350000000000001,212.44999999999999,23.350000000000001
"1224-1",2009-06-29,20.280000000000001,211.86000000000001,23.859999999999999
"1225-1",2009-06-30,20.350000000000001,210.58000000000001,23.77
"1226-1",2009-07-01,20.399999999999999,209.28999999999999,24.039999999999999
"1227-1",2009-07-02,20,204.03999999999999,23.370000000000001
"1228-1",2009-07-06,19.800000000000001,204.59999999999999,23.199999999999999
"1229-1",2009-07-07,19.34,198.12,22.530000000000001
"1230-1",2009-07-08,19.600000000000001,201.03999999999999,22.559999999999999
"1231-1",2009-07-09,19.48,204.99000000000001,22.440000000000001
"1232-1",2009-07-10,19.789999999999999,206.99000000000001,22.390000000000001
"1233-1",2009-07-13,20.329999999999998,211.94,23.23
"1234-1",2009-07-14,20.32,212.13,23.109999999999999
"1235-1",2009-07-15,20.98,218.87,24.120000000000001
"1236-1",2009-07-16,21.07,221.08000000000001,24.440000000000001
"1237-1",2009-07-17,21.68,214.91,24.289999999999999
"1238-1",2009-07-20,21.84,214.87,24.530000000000001
"1239-1",2009-07-21,21.640000000000001,213.74000000000001,24.829999999999998
"1240-1",2009-07-22,22.390000000000001,213.63,24.800000000000001
"1241-1",2009-07-23,22.550000000000001,218.44999999999999,25.559999999999999
"1242-1",2009-07-24,22.859999999999999,223.13999999999999,23.449999999999999
"1243-1",2009-07-27,22.870000000000001,222.18000000000001,23.109999999999999
"1244-1",2009-07-28,22.859999999999999,219.71000000000001,23.469999999999999
"1245-1",2009-07-29,22.859999999999999,217.90000000000001,23.800000000000001
"1246-1",2009-07-30,23.260000000000002,222.59999999999999,23.809999999999999
"1247-1",2009-07-31,23.34,221.30000000000001,23.52
"1248-1",2009-08-03,23.780000000000001,225.88,23.829999999999998
"1249-1",2009-08-04,23.649999999999999,226.63999999999999,23.77
"1250-1",2009-08-05,23.59,225.34,23.809999999999999
"1251-1",2009-08-06,23.420000000000002,224.94999999999999,23.460000000000001
"1252-1",2009-08-07,23.640000000000001,228.31999999999999,23.559999999999999
"1253-1",2009-08-10,23.530000000000001,228.08000000000001,23.420000000000002
"1254-1",2009-08-11,23.260000000000002,226.74000000000001,23.129999999999999
"1255-1",2009-08-12,23.620000000000001,229.06,23.530000000000001
"1256-1",2009-08-13,24.059999999999999,230.91,23.620000000000001
"1257-1",2009-08-14,23.829999999999998,229.77000000000001,23.690000000000001
"1258-1",2009-08-17,22.800000000000001,222.22,23.25
"1259-1",2009-08-18,23.43,222.41999999999999,23.579999999999998
"1260-1",2009-08-19,23.510000000000002,221.75999999999999,23.649999999999999
"1261-1",2009-08-20,23.760000000000002,229.97,23.670000000000002
"1262-1",2009-08-21,24.170000000000002,232.38999999999999,24.41
"1263-1",2009-08-24,24.149999999999999,234.13,24.640000000000001
"1264-1",2009-08-25,24.199999999999999,235.44999999999999,24.640000000000001
"1265-1",2009-08-26,23.920000000000002,233.77000000000001,24.550000000000001
"1266-1",2009-08-27,24.210000000000001,232.80000000000001,24.690000000000001
"1267-1",2009-08-28,24.289999999999999,232.13999999999999,24.68
"1268-1",2009-08-31,24.030000000000001,230.59999999999999,24.649999999999999
"1269-1",2009-09-01,23.609999999999999,227.65000000000001,24
"1270-1",2009-09-02,23.600000000000001,226.28,23.859999999999999
"1271-1",2009-09-03,23.789999999999999,228.53,24.109999999999999
"1272-1",2009-09-04,24.329999999999998,230.41999999999999,24.620000000000001
"1273-1",2009-09-08,24.699999999999999,229.08000000000001,24.82
"1274-1",2009-09-09,24.449999999999999,231.75,24.780000000000001
"1275-1",2009-09-10,24.649999999999999,235.22999999999999,25
"1276-1",2009-09-11,24.59,235.83000000000001,24.859999999999999
"1277-1",2009-09-14,24.82,237.31999999999999,25
"1278-1",2009-09-15,25.02,238.53,25.199999999999999
"1279-1",2009-09-16,25.98,243.90000000000001,25.199999999999999
"1280-1",2009-09-17,26.359999999999999,245.61000000000001,25.300000000000001
"1281-1",2009-09-18,26.43,245.47999999999999,25.260000000000002
"1282-1",2009-09-21,26.289999999999999,248.25,25.300000000000001
"1283-1",2009-09-22,26.350000000000001,249.28,25.77
"1284-1",2009-09-23,26.5,248.97999999999999,25.710000000000001
"1285-1",2009-09-24,26.260000000000002,248.13999999999999,25.940000000000001
"1286-1",2009-09-25,26.050000000000001,245.99000000000001,25.550000000000001
"1287-1",2009-09-28,26.59,249.02000000000001,25.829999999999998
"1288-1",2009-09-29,26.48,249.02000000000001,25.75
"1289-1",2009-09-30,26.48,247.68000000000001,25.719999999999999
"1290-1",2009-10-01,25.84,243.36000000000001,24.879999999999999
"1291-1",2009-10-02,26.41,242.05000000000001,24.960000000000001
"1292-1",2009-10-05,26.57,244.02000000000001,24.640000000000001
"1293-1",2009-10-06,27.140000000000001,249.12,25.109999999999999
"1294-1",2009-10-07,27.18,258.50999999999999,25.100000000000001
"1295-1",2009-10-08,27.039999999999999,256.82999999999998,25.670000000000002
"1296-1",2009-10-09,27.210000000000001,257.87,25.550000000000001
"1297-1",2009-10-12,27.260000000000002,261.75999999999999,25.719999999999999
"1298-1",2009-10-13,27.149999999999999,262.79000000000002,25.809999999999999
"1299-1",2009-10-14,27.329999999999998,267.38999999999999,25.960000000000001
"1300-1",2009-10-15,27.219999999999999,264.69,26.710000000000001
"1301-1",2009-10-16,26.859999999999999,274.64999999999998,26.5
"1302-1",2009-10-19,27.120000000000001,275.76999999999998,26.359999999999999
"1303-1",2009-10-20,28.390000000000001,275.57999999999998,26.370000000000001
"1304-1",2009-10-21,29.27,275.26999999999998,26.579999999999998
"1305-1",2009-10-22,29.309999999999999,276.76999999999998,26.59
"1306-1",2009-10-23,29.129999999999999,276.56999999999999,28.02
"1307-1",2009-10-26,28.93,276.82999999999998,28.68
"1308-1",2009-10-27,28.199999999999999,273.87,28.59
"1309-1",2009-10-28,27.489999999999998,269.88,28.02
"1310-1",2009-10-29,28.050000000000001,275.25,28.219999999999999
"1311-1",2009-10-30,26.93,267.79000000000002,27.73
"1312-1",2009-11-02,27.039999999999999,266.73000000000002,27.879999999999999
"1313-1",2009-11-03,26.960000000000001,268.38,27.530000000000001
"1314-1",2009-11-04,27.260000000000002,269.88999999999999,28.059999999999999
"1315-1",2009-11-05,27.719999999999999,274.05000000000001,28.469999999999999
"1316-1",2009-11-06,27.760000000000002,275.26999999999998,28.52
"1317-1",2009-11-09,28.780000000000001,280.97000000000003,28.989999999999998
"1318-1",2009-11-10,29,283.10000000000002,29.010000000000002
"1319-1",2009-11-11,29.039999999999999,284.99000000000001,29.120000000000001
"1320-1",2009-11-12,28.859999999999999,283.63999999999999,29.359999999999999
"1321-1",2009-11-13,29.210000000000001,285.74000000000001,29.629999999999999
"1322-1",2009-11-16,29.52,287.85000000000002,29.539999999999999
"1323-1",2009-11-17,29.57,288.45999999999998,30
"1324-1",2009-11-18,29.420000000000002,288.04000000000002,30.109999999999999
"1325-1",2009-11-19,28.640000000000001,286.20999999999998,29.780000000000001
"1326-1",2009-11-20,28.559999999999999,284.69999999999999,29.620000000000001
"1327-1",2009-11-23,29.41,290.88,29.940000000000001
"1328-1",2009-11-24,29.210000000000001,291.25,29.91
"1329-1",2009-11-25,29.170000000000002,292.57999999999998,29.789999999999999
"1330-1",2009-11-27,28.66,289.58999999999997,29.219999999999999
"1331-1",2009-11-30,28.559999999999999,291.20999999999998,29.41
"1332-1",2009-12-01,28.140000000000001,294.63999999999999,30.010000000000002
"1333-1",2009-12-02,28.030000000000001,293.45999999999998,29.780000000000001
"1334-1",2009-12-03,28.07,292.57999999999998,29.829999999999998
"1335-1",2009-12-04,27.620000000000001,292.20999999999998,29.98
"1336-1",2009-12-07,26.989999999999998,292.82999999999998,29.789999999999999
"1337-1",2009-12-08,27.120000000000001,293.23000000000002,29.57
"1338-1",2009-12-09,28.260000000000002,294.22000000000003,29.710000000000001
"1339-1",2009-12-10,28.059999999999999,295.44999999999999,29.870000000000001
"1340-1",2009-12-11,27.809999999999999,294.95999999999998,29.850000000000001
"1341-1",2009-12-14,28.140000000000001,297.56999999999999,30.109999999999999
"1342-1",2009-12-15,27.739999999999998,296.26999999999998,30.02
"1343-1",2009-12-16,27.859999999999999,298.57999999999998,30.100000000000001
"1344-1",2009-12-17,27.41,296.67000000000002,29.600000000000001
"1345-1",2009-12-18,27.920000000000002,297.91000000000003,30.359999999999999
"1346-1",2009-12-21,28.32,299.04000000000002,30.52
"1347-1",2009-12-22,28.620000000000001,300.25999999999999,30.82
"1348-1",2009-12-23,28.870000000000001,305.52999999999997,30.920000000000002
"1349-1",2009-12-24,29.859999999999999,308.93000000000001,31
"1350-1",2009-12-28,30.23,311.12,31.170000000000002
"1351-1",2009-12-29,29.870000000000001,309.38999999999999,31.390000000000001
"1352-1",2009-12-30,30.23,311.05000000000001,30.960000000000001
"1353-1",2009-12-31,30.100000000000001,309.68000000000001,30.48
"1354-1",2010-01-04,30.57,313.06,30.949999999999999
"1355-1",2010-01-05,30.629999999999999,311.68000000000001,30.960000000000001
"1356-1",2010-01-06,30.140000000000001,303.82999999999998,30.77
"1357-1",2010-01-07,30.079999999999998,296.75,30.449999999999999
"1358-1",2010-01-08,30.280000000000001,300.70999999999998,30.66
"1359-1",2010-01-11,30.02,300.25,30.27
"1360-1",2010-01-12,29.670000000000002,294.94,30.07
"1361-1",2010-01-13,30.09,293.25,30.350000000000001
"1362-1",2010-01-14,29.920000000000002,294.63,30.960000000000001
"1363-1",2010-01-15,29.420000000000002,289.70999999999998,30.859999999999999
"1364-1",2010-01-19,30.719999999999999,293.51999999999998,31.100000000000001
"1365-1",2010-01-20,30.25,289.91000000000003,30.579999999999998
"1366-1",2010-01-21,29.719999999999999,291.19999999999999,30.010000000000002
"1367-1",2010-01-22,28.25,274.73000000000002,28.960000000000001
"1368-1",2010-01-25,29.010000000000002,269.73000000000002,29.32
"1369-1",2010-01-26,29.420000000000002,270.94,29.5
"1370-1",2010-01-27,29.699999999999999,270.77999999999997,29.670000000000002
"1371-1",2010-01-28,28.469999999999999,266.88,29.16
"1372-1",2010-01-29,27.440000000000001,264.70999999999998,28.18
"1373-1",2010-02-01,27.82,266.24000000000001,28.41
"1374-1",2010-02-02,27.98,265.29000000000002,28.460000000000001
"1375-1",2010-02-03,28.460000000000001,270.13999999999999,28.629999999999999
"1376-1",2010-02-04,27.440000000000001,263.13,27.84
"1377-1",2010-02-05,27.920000000000002,265.38,28.02
"1378-1",2010-02-08,27.73,266.47000000000003,27.719999999999999
"1379-1",2010-02-09,28.030000000000001,267.94999999999999,28.010000000000002
"1380-1",2010-02-10,27.870000000000001,266.95999999999998,27.989999999999998
"1381-1",2010-02-11,28.379999999999999,267.93000000000001,28.120000000000001
"1382-1",2010-02-12,28.629999999999999,266.29000000000002,27.93
"1383-1",2010-02-16,29.059999999999999,270.38,28.350000000000001
"1384-1",2010-02-17,28.940000000000001,268.82999999999998,28.59
"1385-1",2010-02-18,28.989999999999998,271.33999999999997,28.969999999999999
"1386-1",2010-02-19,28.809999999999999,270.11000000000001,28.77
"1387-1",2010-02-22,28.629999999999999,271.13,28.73
"1388-1",2010-02-23,28.149999999999999,267.26999999999998,28.329999999999998
"1389-1",2010-02-24,28.66,265.47000000000003,28.629999999999999
"1390-1",2010-02-25,28.859999999999999,262.94999999999999,28.600000000000001
"1391-1",2010-02-26,29.23,263.13999999999999,28.670000000000002
"1392-1",2010-03-01,29.859999999999999,266.07999999999998,29.02
"1393-1",2010-03-02,29.84,270.25999999999999,28.460000000000001
"1394-1",2010-03-03,29.899999999999999,272.38999999999999,28.460000000000001
"1395-1",2010-03-04,30.100000000000001,277.01999999999998,28.629999999999999
"1396-1",2010-03-05,31.280000000000001,281.81999999999999,28.59
"1397-1",2010-03-08,31.300000000000001,280.95999999999998,28.629999999999999
"1398-1",2010-03-09,31.859999999999999,279.81,28.800000000000001
"1399-1",2010-03-10,32.119999999999997,287.94,28.969999999999999
"1400-1",2010-03-11,32.210000000000001,290.27999999999997,29.18
"1401-1",2010-03-12,32.369999999999997,289.48000000000002,29.27
"1402-1",2010-03-15,31.98,281.31,29.289999999999999
"1403-1",2010-03-16,32.060000000000002,282.31999999999999,29.370000000000001
"1404-1",2010-03-17,32.020000000000003,282.5,29.629999999999999
"1405-1",2010-03-18,32.090000000000003,282.92000000000002,29.609999999999999
"1406-1",2010-03-19,31.75,279.72000000000003,29.59
"1407-1",2010-03-22,32.109999999999999,278.47000000000003,29.600000000000001
"1408-1",2010-03-23,32.619999999999997,274.23000000000002,29.879999999999999
"1409-1",2010-03-24,32.770000000000003,278.38999999999999,29.649999999999999
"1410-1",2010-03-25,32.380000000000003,281.16000000000003,30.010000000000002
"1411-1",2010-03-26,32.990000000000002,281.06,29.66
"1412-1",2010-03-29,33.200000000000003,280.94,29.59
"1413-1",2010-03-30,33.689999999999998,283.06999999999999,29.77
"1414-1",2010-03-31,33.57,283.27999999999997,29.289999999999999
"1415-1",2010-04-05,34.07,285.22000000000003,29.27
"1416-1",2010-04-06,34.219999999999999,283.82999999999998,29.32
"1417-1",2010-04-07,34.369999999999997,281.49000000000001,29.350000000000001
"1418-1",2010-04-08,34.280000000000001,283.45999999999998,29.920000000000002
"1419-1",2010-04-09,34.539999999999999,282.82999999999998,30.34
"1420-1",2010-04-12,34.609999999999999,286.07999999999998,30.32
"1421-1",2010-04-13,34.630000000000003,293.08999999999997,30.449999999999999
"1422-1",2010-04-14,35.100000000000001,294.20999999999998,30.82
"1423-1",2010-04-15,35.560000000000002,297.35000000000002,30.870000000000001
"1424-1",2010-04-16,35.340000000000003,274.80000000000001,30.670000000000002
"1425-1",2010-04-19,35.299999999999997,274.76999999999998,31.039999999999999
"1426-1",2010-04-20,34.939999999999998,277.24000000000001,31.359999999999999
"1427-1",2010-04-21,37.030000000000001,276.87,31.329999999999998
"1428-1",2010-04-22,38.07,273.25999999999999,31.390000000000001
"1429-1",2010-04-23,38.689999999999998,272.22000000000003,30.960000000000001
"1430-1",2010-04-26,38.5,265.55000000000001,31.109999999999999
"1431-1",2010-04-27,37.43,264.25999999999999,30.84
"1432-1",2010-04-28,37.369999999999997,264.32999999999998,30.91
"1433-1",2010-04-29,38.380000000000003,265.73000000000002,31
"1434-1",2010-04-30,37.299999999999997,262.57999999999998,30.539999999999999
"1435-1",2010-05-03,38.049999999999997,265.02999999999997,30.859999999999999
"1436-1",2010-05-04,36.950000000000003,252.93000000000001,30.129999999999999
"1437-1",2010-05-05,36.57,254.63,29.850000000000001
"1438-1",2010-05-06,35.18,249.09,28.98
"1439-1",2010-05-07,33.689999999999998,246.31999999999999,28.210000000000001
"1440-1",2010-05-10,36.280000000000001,260.56,28.940000000000001
"1441-1",2010-05-11,36.649999999999999,254.27000000000001,28.879999999999999
"1442-1",2010-05-12,37.439999999999998,252.44,29.440000000000001
"1443-1",2010-05-13,36.909999999999997,255.18000000000001,29.239999999999998
"1444-1",2010-05-14,36.259999999999998,253.50999999999999,28.93
"1445-1",2010-05-17,36.32,253.72999999999999,28.940000000000001
"1446-1",2010-05-18,36.049999999999997,248.94,28.600000000000001
"1447-1",2010-05-19,35.479999999999997,246.97,28.239999999999998
"1448-1",2010-05-20,33.969999999999999,237.27000000000001,27.109999999999999
"1449-1",2010-05-21,34.619999999999997,235.78999999999999,26.84
"1450-1",2010-05-24,35.25,238.34,26.27
"1451-1",2010-05-25,35.030000000000001,238.30000000000001,26.07
"1452-1",2010-05-26,34.869999999999997,237.5,25.010000000000002
"1453-1",2010-05-27,36.189999999999998,244.97999999999999,26
"1454-1",2010-05-28,36.700000000000003,242.56999999999999,25.800000000000001
"1455-1",2010-06-01,37.259999999999998,240.94,25.890000000000001
"1456-1",2010-06-02,37.710000000000001,246.44,26.460000000000001
"1457-1",2010-06-03,37.590000000000003,252.55000000000001,26.859999999999999
"1458-1",2010-06-04,36.57,249.11000000000001,25.789999999999999
"1459-1",2010-06-07,35.850000000000001,242.52000000000001,25.289999999999999
"1460-1",2010-06-08,35.619999999999997,242.15000000000001,25.109999999999999
"1461-1",2010-06-09,34.740000000000002,236.77000000000001,24.789999999999999
"1462-1",2010-06-10,35.789999999999999,243.25999999999999,25
"1463-1",2010-06-11,36.219999999999999,244.00999999999999,25.66
"1464-1",2010-06-14,36.329999999999998,241.34999999999999,25.5
"1465-1",2010-06-15,37.100000000000001,248.75,26.579999999999998
"1466-1",2010-06-16,38.18,250.38,26.32
"1467-1",2010-06-17,38.840000000000003,249.78999999999999,26.370000000000001
